-6.283185307179586,NaN
-5.497787143782138,0.9999999999999424
-4.71238898038469,3.470787217122063E-6
-3.9269908169872414,-1.0000000000035878
-3.141592653589793,9.663529524579999E10
-2.356194490192345,1.0000000000035878
-1.5707963267948966,-3.470787217122063E-6
-0.7853981633974483,-0.9999999999999424
0.0,NaN
0.7853981633974483,0.9999999999999424
1.5707963267948966,3.470787217122063E-6
2.356194490192345,-1.0000000000035878
3.141592653589793,-9.663529524579999E10
3.9269908169872414,1.0000000000035878
4.71238898038469,-3.470787217122063E-6
5.497787143782138,-0.9999999999999424
6.283185307179586,NaN
