-6.283185307179586,-0.0
-5.497787143782138,1.0000000000000577
-4.71238898038469,NaN
-3.9269908169872414,-0.9999999999964122
-3.141592653589793,-1.7028581387855716E-13
-2.356194490192345,0.9999999999964122
-1.5707963267948966,NaN
-0.7853981633974483,-1.0000000000000577
0.0,0.0
0.7853981633974483,1.0000000000000577
1.5707963267948966,NaN
2.356194490192345,-0.9999999999964122
3.141592653589793,1.7028581387855716E-13
3.9269908169872414,0.9999999999964122
4.71238898038469,NaN
5.497787143782138,-1.0000000000000577
6.283185307179586,0.0
