-6.283185307179586,NaN
-5.497787143782138,1.4142135623869512
-4.71238898038469,0.9999999993372197
-3.9269908169872414,1.414213562181567
-3.141592653589793,1.8906512350520434E9
-2.356194490192345,-1.414213562181567
-1.5707963267948966,-0.9999999993372197
-0.7853981633974483,-1.4142135623869512
0.0,NaN
0.7853981633974483,1.4142135623869512
1.5707963267948966,0.9999999993372197
2.356194490192345,1.414213562181567
3.141592653589793,-1.8906512350520434E9
3.9269908169872414,-1.414213562181567
4.71238898038469,-0.9999999993372197
5.497787143782138,-1.4142135623869512
6.283185307179586,NaN
