0.0,-Infinity
10.0,1.0
20.0,1.301029995663981
30.0,1.4771212547196624
40.0,1.6020599913279623
50.0,1.6989700043360185
60.0,1.7781512503836434
70.0,1.845098040014257
80.0,1.9030899869919433
90.0,1.9542425094393248
100.0,2.0
110.0,2.041392685158225
120.0,2.0791812460476247
130.0,2.1139433523068365
140.0,2.1461280356782377
150.0,2.176091259055681
160.0,2.2041199826559246
170.0,2.2304489213782737
180.0,2.255272505103306
190.0,2.278753600952829
0.030379,-1.5174265261160815
0.02,-1.6989700043360185
0.0,-Infinity
0.05,-1.301029995663981
0.13302,-0.876083056501868
0.4,-0.39794000867203755
0.5,-0.30102999566398114
7.518,0.8761023213777934
7.3,0.8633228601204559
7.7,0.8864907251724818
32.9175,1.5174268442366732
60.0,1.7781512503836434
80.0,1.9030899869919433
100.0,2.0
500.0,2.6989700043360183
1000.0,2.9999999999999996
0.01,-1.9999999999999996
